Date,Open,High,Low,Close,Adj Close,Volume,股票代碼,公司名稱,產業類別,SMA_20,K,D,B_K,B_D,macd,dif,macd_d,buyOrsell,B_Close,winOrloss,percentage
2020-03-03,43.75,44.70000076293945,43.75,43.95000076293945,33.06386184692383,11582443,2301,光寶科,電腦及週邊設備業,46.062499618530275,18.042533091558127,16.72910009978416,12.198816127445847,16.072357595496424,-1.3674789729907602,-1.0588678070238957,-1.3816427744770223,1,44.849998474121094,1,0.02047776326640153
2020-03-20,38.20000076293945,40.79999923706055,38.20000076293945,40.650001525878906,30.581256866455078,14319666,2301,光寶科,電腦及週邊設備業,42.73749961853027,20.200176889921163,19.710659298467252,9.378270865508352,19.465900452935575,-1.9328120605152748,-1.606237863039293,-2.022040188871344,1,40.5,-1,-0.0036900742988511615
2020-07-30,45.45000076293945,46.0,44.95000076293945,45.70000076293945,36.58515548706055,9266481,2301,光寶科,電腦及週邊設備業,46.57749996185303,17.513142898489345,16.93211586154734,7.519694479531722,16.641602343076336,-0.7251119166198663,-0.5994903655789773,-0.7411933689388945,1,46.900001525878906,1,0.026258221945427127
2020-09-07,45.70000076293945,46.5,45.70000076293945,46.20000076293945,36.98542404174805,3168535,2301,光寶科,電腦及週邊設備業,46.99250030517578,24.139064050855477,17.739017165572438,14.996471361229277,14.538993722930918,-0.4132708423180347,-0.2916168342783594,-0.4136503769238047,1,46.45000076293945,1,0.005411255321894801
2020-09-28,45.20000076293945,45.900001525878906,45.20000076293945,45.900001525878906,36.74526596069336,2161515,2301,光寶科,電腦及週邊設備業,46.25499992370605,19.40901287746003,26.113861583863894,13.280173267199158,29.46628593706583,-0.3642978598416988,-0.26509015088697846,-0.37768117463802753,1,45.79999923706055,-1,-0.002178699030368812
2020-10-15,45.849998474121094,45.849998474121094,45.29999923706055,45.54999923706055,36.4650764465332,3635259,2301,光寶科,電腦及週邊設備業,45.97749996185303,29.855641964714632,36.74545476204822,32.87869239219658,40.19036116071501,-0.2980189159857147,-0.30702343495760887,-0.30549607912474386,1,48.75,1,0.07025248773957954
2021-10-27,60.70000076293945,62.0,60.5,62.0,54.20112609863281,4203086,2301,光寶科,電腦及週邊設備業,62.62000026702881,21.13550903779567,23.66948840518893,14.722136234316274,24.936478088885554,-0.20441783904129096,0.139125014660465,-0.2300384110224769,1,61.5,-1,-0.008064516129032258
2022-05-18,62.599998474121094,63.900001525878906,62.29999923706055,63.400001525878906,57.44783020019531,5464761,2301,光寶科,電腦及週邊設備業,64.9,28.7486121234631,24.286553464388472,19.789559420546208,22.055524134851158,-1.178297088404456,-1.0196226174212435,-1.2261839231014022,1,56.599998474121094,-1,-0.1072555660583408
2022-10-04,63.5,65.80000305175781,63.5,65.4000015258789,60.59075927734375,7412110,2301,光寶科,電腦及週邊設備業,66.72999954223633,25.208579275781393,19.76938396393882,10.638946856255902,17.049786308017534,-0.5136760365135018,-0.08080728679620555,-0.5552362961509232,1,66.4000015258789,1,0.015290519520925364
2023-04-27,71.9000015258789,74.0,71.5999984741211,73.30000305175781,70.77521514892578,9512036,2301,光寶科,電腦及週邊設備業,73.50500030517578,25.176631792192513,23.526898599798297,15.424478984196988,22.702032003601186,0.16446536599586636,0.45606509896882763,0.15305318134164736,1,73.5,1,0.0027284712130362094
2023-09-25,120.0,121.0,118.5,120.0,117.50434875488281,10657698,2301,光寶科,電腦及週邊設備業,128.575,21.319864591559526,16.920676829124176,17.164982072524474,14.7210829479065,-5.1705701169803575,-4.191958367793447,-5.186574652218127,1,121.5,1,0.0125
2023-10-24,107.5,109.5,106.5,109.0,106.73311614990234,24225546,2301,光寶科,電腦及週邊設備業,116.4,20.429852138441564,19.36880103897991,16.35906392194806,18.83827548924908,-5.54395169680771,-4.915372420713123,-5.681016429302758,1,108.5,-1,-0.0045871559633027525
2023-11-28,107.0,108.0,106.0,107.5,105.26431274414062,11557065,2301,光寶科,電腦及週邊設備業,109.75,18.823305256764847,21.835575412929632,16.47025200279433,23.341710491012027,-1.5977123198526044,-1.5766573392873862,-1.6001810670643977,1,,-1,
2020-03-05,19.272600173950195,19.361825942993164,19.22798728942871,19.317211151123047,17.406435012817383,9433462,2880,華南金,金融保險,19.401976013183592,29.574031990512804,24.372799809355218,19.361086853881908,21.77213794466791,-0.11036824022556857,-0.0897310488352656,-0.12113868124251326,1,19.09415054321289,-1,-0.011547246968783492
2020-04-24,16.105112075805664,16.194337844848633,16.105112075805664,16.105112075805664,14.512062072753906,13389474,2880,華南金,金融保險,16.281331634521486,24.484674261404066,38.43672586553742,28.727028493611865,45.41275166773057,-0.2546971708253025,-0.3168717485050154,-0.2557824251926384,1,17.755775451660156,1,0.10249313187545248
2020-09-07,16.771921157836914,17.14881706237793,16.724809646606445,16.960369110107422,15.745064735412598,8576129,2880,華南金,金融保險,17.410846138000487,13.486353068463968,9.317823385390339,4.604600768293554,7.2335585438535235,-0.25347772809271873,-0.19680604409610836,-0.25399865081357476,1,16.677696228027344,-1,-0.01666667041530488
2020-10-22,16.300800323486328,16.442136764526367,16.253686904907227,16.442136764526367,15.263967514038086,7245875,2880,華南金,金融保險,16.581116771698,15.807825497594786,16.791601200237743,8.327003082706897,17.283489051559222,-0.173622916417969,-0.16897294124689982,-0.18076825535955976,1,17.054594039916992,1,0.03724925076112925
2020-12-16,16.630584716796875,16.86614418029785,16.630584716796875,16.819032669067383,15.613855361938477,11943546,2880,華南金,金融保險,17.02632656097412,23.678536382542735,21.241763265666506,16.287023365175184,20.023376707228394,-0.07531039107464821,-0.01973222076777952,-0.07828432073817382,1,16.724809646606445,-1,-0.005602166564205989
2021-02-03,16.253686904907227,16.395023345947266,16.206575393676758,16.395023345947266,15.220231056213379,6689669,2880,華南金,金融保險,16.682407760620116,21.794362612004523,11.216408899032361,7.691645131352376,5.927432042546282,-0.18624406173272234,-0.1449855053234688,-0.19624984752156394,1,16.395023345947266,-1,0.0
2022-07-13,21.083171844482422,21.421663284301758,21.083171844482422,21.276594161987305,20.00995445251465,13880104,2880,華南金,金融保險,21.798838901519776,21.425789173073657,19.578826850921534,9.724916451865864,18.655345689845475,-0.3118865455844535,-0.21703554375549675,-0.31523830481054915,1,21.03481674194336,-1,-0.011363539587360466
2022-10-06,22.25,22.299999237060547,22.100000381469727,22.299999237060547,21.69087791442871,9546647,2880,華南金,金融保險,22.73499984741211,28.20850656353311,24.107932743206888,18.979528237226745,22.05764583304378,-0.19973604966233793,-0.12161647613601144,-0.2012917609448408,1,20.799999237060547,-1,-0.06726457629232283
2023-02-13,22.600000381469727,22.850000381469727,22.549999237060547,22.75,22.12858772277832,8494151,2880,華南金,金融保險,22.8875,26.76176207930877,17.397118652823888,12.869947372703303,12.714796939581449,-0.0019497956271514738,0.04809812284976967,-0.002869086135273591,1,22.75,-1,0.0
2023-03-22,21.950000762939453,22.049999237060547,21.850000381469727,22.049999237060547,21.44770622253418,8907037,2880,華南金,金融保險,22.4625,28.474913059259972,19.798109905553055,15.926684497255577,15.459708328699596,-0.2835580732019629,-0.19109642606478885,-0.30195420803424255,1,22.049999237060547,-1,0.0
2023-06-02,22.200000762939453,22.399999618530273,22.200000762939453,22.299999237060547,21.69087791442871,12021119,2880,華南金,金融保險,22.277499961853028,27.938833099551417,37.42691190895659,27.62259375193175,42.17095131365918,-0.019799688796538817,-0.011996397909831091,-0.021116874104741612,1,22.299999237060547,-1,0.0
2023-07-11,21.549999237060547,21.899999618530273,21.5,21.799999237060547,21.20453643798828,6285171,2880,華南金,金融保險,22.10250005722046,20.21146782542868,15.115534506597314,7.817258958602007,12.56756784718163,-0.18325646917002558,-0.11463508917925964,-0.19039855845751674,1,21.850000381469727,1,0.002293630557756006
2023-08-30,20.75,20.950000762939453,20.75,20.850000381469727,20.850000381469727,4743206,2880,華南金,金融保險,21.45999984741211,29.826349219384465,17.096850426139696,13.489494026725888,10.732101029517311,-0.3793354234261912,-0.31348796476498564,-0.3921919551621613,1,22.0,1,0.05515585599472346
2024-01-24,21.350000381469727,21.450000762939453,21.299999237060547,21.399999618530273,21.399999618530273,4728166,2880,華南金,金融保險,21.812500190734863,25.04714832399338,19.260697881405864,20.263064036577386,16.36747266011211,-0.1918446174592141,-0.11669699442384651,-0.19570791234444584,1,21.649999618530273,1,0.01168224319889823
2020-03-24,337.9715576171875,348.02276611328125,333.57415771484375,344.2535400390625,307.2105407714844,13705625,2327,國巨,電子零組件業,442.00146026611327,15.340353814303079,9.419032141471874,8.324062401079168,6.45837103730081,-58.304574216905564,-43.87322123450476,-59.779802631841676,1,366.8687438964844,1,0.0656934533043748
2020-07-07,487.4831237792969,500.047119140625,482.4575500488281,493.1369323730469,454.7580871582031,18841384,2327,國巨,電子零組件業,491.0952835083008,29.019364125413688,30.275218695457596,19.640164496176393,30.90314598047955,-0.00920201567123513,2.6129277907130617,-0.6827934670679383,1,476.8037414550781,-1,-0.03312100523351811
2020-07-17,476.175537109375,483.0857238769531,472.4063415527344,476.175537109375,439.11669921875,6874549,2327,國巨,電子零組件業,484.8446960449219,24.003307253726476,22.71092674047272,20.550394548944293,22.064736483845838,-3.588687546287929,-2.069959479343547,-3.760029022514118,1,479.9447326660156,1,0.007915558996418711
2020-08-28,423.40673828125,430.94512939453125,419.6375427246094,427.80413818359375,394.5098571777344,4817924,2327,國巨,電子零組件業,460.03079681396486,26.796540693381086,22.713630181956045,23.391531372386652,20.672174926243525,-16.978599096004814,-12.714347842393728,-17.192693636007107,1,423.40673828125,-1,-0.010279002725440186
2021-03-11,688.507080078125,713.6351318359375,684.7379150390625,709.8659057617188,654.619873046875,13475921,2327,國巨,電子零組件業,739.7054016113282,19.480831158479116,16.684001459574304,7.346239147184857,15.285586610121896,-8.745595179910993,2.2590896901874045,-8.831053162409717,1,718.6607055664062,1,0.012389381900586246
2021-03-26,685.9943237304688,707.3530883789062,685.9943237304688,702.3275146484375,647.668212890625,4510891,2327,國巨,電子零組件業,707.8556671142578,24.690017918935144,30.59139945423058,20.368344336119602,33.5420902218783,-9.474203524910308,-7.416779573354478,-10.174443428419636,1,694.7891235351562,-1,-0.010733441245078837
2021-05-07,636.9946899414062,672.1738891601562,634.48193359375,672.1738891601562,619.8612670898438,7425156,2327,國巨,電子零組件業,683.7641967773437,27.58380455006581,18.982335885773068,10.97031162172494,14.681601553626697,-16.505014632495318,-11.784710116569013,-18.50537610302331,1,576.059326171875,-1,-0.1429906227217053
2021-08-25,571.0337524414062,593.0206909179688,571.0337524414062,593.0206909179688,556.8936767578125,3593540,2327,國巨,電子零組件業,647.5798858642578,22.980573770380975,16.684479558174868,15.158698687226726,13.536432452071816,-34.636421188498275,-26.190485904163754,-35.62522022653832,1,599.302734375,1,0.010593295568333267
2021-10-12,507.5855407714844,523.918701171875,505.0727233886719,520.1495361328125,488.46185302734375,2278109,2327,國巨,電子零組件業,561.170979309082,22.567221808986137,18.381542281764936,17.18416604681254,16.288702518154338,-25.882289310076203,-22.783100218486336,-26.271631712844737,1,523.918701171875,1,0.007246310488105673
2022-03-10,550.3031005859375,550.9313354492188,543.3929443359375,547.7903442382812,514.4188232421875,2264757,2327,國巨,電子零組件業,575.650991821289,24.21954654036267,23.55108175460028,16.145814354494572,23.216849361719085,-15.111430238073353,-10.631411844709591,-15.249072859521107,1,547.7903442382812,-1,0.0
2022-04-14,503.81634521484375,510.7265319824219,500.047119140625,510.09832763671875,479.0229797363281,1552293,2327,國巨,電子零組件業,530.0750885009766,23.419226890078008,22.25607362379692,17.88747113344387,21.67449699065637,-14.459678448721775,-12.326581347529594,-14.722671501101672,1,508.8419189453125,-1,-0.0024630715752925144
2022-05-17,483.71392822265625,499.4189453125,479.3165283203125,498.7907409667969,468.40423583984375,2441098,2327,國巨,電子零組件業,503.3137710571289,27.29481344352583,28.102518647593566,17.16172549687559,28.50637124962743,-10.128090056461417,-9.358743275247711,-11.259974865913193,1,381.945556640625,-1,-0.23425692325341288
2022-10-04,361.2149658203125,364.35595703125,356.81756591796875,361.2149658203125,351.8135681152344,2197494,2327,國巨,電子零組件業,392.8134063720703,22.838641440853817,17.595498138348884,14.179209956081271,14.973926487096419,-15.394001215343678,-9.656557267431872,-15.501513381540747,1,373.7789611816406,1,0.03478259914507009
2022-10-14,344.8817443847656,353.04833984375,342.9971618652344,348.65093994140625,339.5765380859375,2004900,2327,國巨,電子零組件業,371.9257583618164,28.648697033400484,31.65415053895306,24.848065285488648,33.15687729172935,-16.20942917109005,-14.106438156928157,-16.757462188902423,1,349.9073486328125,1,0.0036036291530359855
2022-10-21,336.71514892578125,336.71514892578125,336.71514892578125,336.71514892578125,329.951171875,0,2327,國巨,電子零組件業,353.707958984375,23.235225405839092,26.650228952122358,23.489224328538644,28.357730725263988,-15.0170033649743,-14.756598202462744,-15.13533973051625,1,465.0,1,0.3809892470935286
2023-05-02,499.0,504.0,496.5,502.0,491.9157409667969,1223505,2327,國巨,電子零組件業,519.5,18.512816546899483,19.09977947864856,13.97612137207336,19.393260944523103,-7.673217279923392,-4.081475678276693,-7.699684148730455,1,506.0,1,0.00796812749003984
2023-05-16,492.0,495.0,490.0,491.0,481.13671875,1495958,2327,國巨,電子零組件業,501.5,23.472529372490005,30.246011779130544,25.593409443350392,33.63275298245082,-7.743433743840285,-7.160293460883874,-7.763210140714875,1,487.5,-1,-0.007128309572301426
2023-07-28,465.0,472.0,457.0,471.5,471.5,3392604,2327,國巨,電子零組件業,483.125,19.024379283255676,15.580015836111118,9.140017200745582,13.85783411253884,-9.190812004227723,-6.393305094687033,-9.826053238322004,1,464.0,-1,-0.015906680805938492
2023-10-27,521.0,536.0,516.0,534.0,534.0,2704797,2327,國巨,電子零組件業,531.05,29.49229851027293,32.35678342056014,16.687427357246133,33.78902587570375,4.049085482464079,7.257668383428397,3.8838787653257896,1,526.0,-1,-0.0149812734082397
2024-01-15,567.0,578.0,562.0,576.0,576.0,2714799,2327,國巨,電子零組件業,586.9,28.298352136301915,14.82793993751424,9.94752820445287,8.092733838120402,-7.366808579398821,-3.421312271197327,-8.19593959488509,1,564.0,-1,-0.020833333333333332
2024-01-19,560.0,565.0,553.0,564.0,564.0,1995202,2327,國巨,電子零組件業,576.25,28.419807449525923,25.05756995834507,24.68099322557094,23.376451212754645,-8.22428807158019,-6.2219271997962835,-8.527677412774437,1,,-1,
2020-03-03,9.15999984741211,9.279999732971191,9.130000114440918,9.170000076293945,7.675953388214111,24646926,2883,開發金,金融保險,9.31899995803833,24.297985450540192,25.924353435908124,19.055599584903113,26.73756963368408,-0.12729457660192445,-0.12208951393056947,-0.12821158187838755,1,7.599999904632568,-1,-0.17121048621581827
2020-08-05,8.65999984741211,8.670000076293945,8.609999656677246,8.630000114440918,7.712587833404541,17570323,2883,開發金,金融保險,8.75999994277954,26.39212856210898,27.013653745736786,21.406387797358196,27.324416337550687,-0.13405097258123178,-0.12330157202103467,-0.1384834704577358,1,8.510000228881836,-1,-0.013904969173555572
2020-10-19,8.430000305175781,8.539999961853027,8.430000305175781,8.5,7.596407413482666,11774714,2883,開發金,金融保險,8.498000001907348,28.689335265748678,39.19611116236217,23.98640547626799,44.44949911066892,-0.03695308340065928,-0.03744759031760265,-0.04063046903503498,1,8.380000114440918,-1,-0.014117633595186122
2021-02-03,9.039999961853027,9.0600004196167,8.970000267028809,9.050000190734863,8.087939262390137,24702424,2883,開發金,金融保險,9.1885000705719,28.1179839737076,13.837473498353106,8.08597820169332,6.697218260675861,-0.057157975483489665,-0.02359142438676831,-0.06192016332368411,1,9.029999732971191,-1,-0.0022099952864252734
2022-05-18,15.949999809265137,16.399999618530273,15.949999809265137,16.350000381469727,15.202542304992676,51684648,2883,開發金,金融保險,17.305000209808348,18.912366409362082,13.143321981619868,8.924096339286551,10.25879976774876,-0.7108018528396087,-0.5816384714760746,-0.7384268080594971,1,12.800000190734863,-1,-0.21712538886288077
2022-10-05,12.050000190734863,12.300000190734863,12.050000190734863,12.300000190734863,12.300000190734863,30920770,2883,開發金,金融保險,12.712500095367432,23.219751897284667,16.42514721380137,11.75269348291899,13.027844872059722,-0.3459239083751431,-0.277590448471698,-0.3657899037853767,1,12.399999618530273,1,0.008130034654043017
2022-10-20,11.0,11.449999809265137,10.899999618530273,11.449999809265137,11.449999809265137,55210457,2883,開發金,金融保險,12.047499990463256,26.10220418540923,27.000103032594527,21.411366824735282,27.44905245618718,-0.42317995955860255,-0.3659257916809481,-0.42710546891591683,1,12.699999809265137,1,0.10917030749542216
2023-03-22,12.300000190734863,12.5,12.25,12.399999618530273,12.399999618530273,22260223,2883,開發金,金融保險,12.822500038146973,21.230260031425686,16.31348779622243,12.797792624783503,13.855101678620798,-0.21595956254880022,-0.1338151286124176,-0.22053553250847102,1,12.550000190734863,1,0.01209682071122264
2023-06-02,12.850000381469727,12.949999809265137,12.800000190734863,12.899999618530273,12.899999618530273,39154257,2883,開發金,金融保險,12.952500057220458,19.8154735823237,26.35274001715106,15.43750581914449,29.62137323456474,-0.039577033507601556,-0.0037301292417795864,-0.04049585351923213,1,12.899999618530273,-1,0.0
2023-07-10,12.25,12.550000190734863,12.199999809265137,12.199999809265137,12.199999809265137,80874388,2883,開發金,金融保險,12.534999895095826,18.881375168673383,8.999197957357426,4.792657588130893,4.058109351699446,-0.22469290790498953,-0.17153447791386062,-0.2320099983830861,1,12.300000190734863,1,0.008196752707633858
2023-08-28,11.75,11.949999809265137,11.75,11.899999618530273,11.899999618530273,15904456,2883,開發金,金融保險,12.157499837875367,25.31427220836997,14.789504880449783,4.638127961094404,9.527121216489691,-0.1783309408882907,-0.14459746294715797,-0.18833828409383102,1,11.949999809265137,1,0.0042016968350994475
2023-09-25,11.75,11.899999618530273,11.75,11.850000381469727,11.850000381469727,17112505,2883,開發金,金融保險,11.927500009536743,25.45288852650872,35.018974527614425,19.42928808634345,39.80201752816728,-0.07032788918573196,-0.06470066584252412,-0.07260623287419676,1,12.350000381469727,1,0.04219409146871152
2024-01-23,11.949999809265137,12.100000381469727,11.949999809265137,12.050000190734863,12.050000190734863,16912943,2883,開發金,金融保險,12.21749997138977,26.691253336580743,16.4355176457768,15.036880004871115,11.307649800374833,-0.1053760496008298,-0.06363079016545005,-0.11388543704914156,1,12.100000381469727,1,0.004149393356301188
2020-03-24,28.200000762939453,29.450000762939453,28.0,28.600000381469727,25.841028213500977,36622823,3037,欣興,電子零組件業,34.9000002861023,21.649746571883053,14.70418597858347,13.653323313847169,11.231405367863292,-3.922609881528757,-3.0816129938439274,-4.049889810242465,1,31.100000381469727,1,0.0874125862466694
2021-02-05,84.0999984741211,89.69999694824219,82.30000305175781,89.69999694824219,82.7783203125,82939855,3037,欣興,電子零組件業,93.02499961853027,28.36441973026687,21.171291933975183,16.33042162717818,17.574728035829338,-0.7056601755166696,0.5162015804924694,-0.783966938437672,1,91.5999984741211,1,0.021181734565445153
2021-03-11,89.0999984741211,92.9000015258789,89.0999984741211,92.9000015258789,85.73139190673828,24594949,3037,欣興,電子零組件業,91.8549991607666,24.464573533542236,23.797620574637886,13.839711993602977,23.464144095185713,-0.19779860462780618,0.3163386949988822,-0.34764282114490186,1,90.5999984741211,-1,-0.02475783653369593
2021-03-26,87.0,90.9000015258789,86.5999984741211,89.9000015258789,82.962890625,39560509,3037,欣興,電子零組件業,90.50499954223633,27.455065516076207,26.471489183450117,15.256663626893477,25.979701017137074,-0.9964888277938968,-0.6691285296673517,-1.1382160425740864,1,89.80000305175781,-1,-0.0011123300603316216
2022-05-30,206.0,216.0,205.5,213.0,198.54641723632812,37544825,3037,欣興,電子零組件業,213.075,26.563118094676835,30.03426051472125,17.62245491979303,31.769831724743455,-2.539862731928082,-2.0672044131042195,-2.9609133890033377,1,205.5,-1,-0.035211267605633804
2022-06-08,203.0,206.0,201.0,204.5,190.6232147216797,19557083,3037,欣興,電子零組件業,210.475,21.91629787358526,24.18498835811513,17.596669032600115,25.319333600380062,-3.428500440261814,-2.7634458522434766,-3.4626780438762523,1,206.5,1,0.009779951100244499
2022-06-27,164.5,170.5,164.5,167.5,156.13392639160156,30036114,3037,欣興,電子零組件業,187.325,15.633073437174048,13.006001026484787,10.428776822427736,11.692464821140154,-13.426567640421041,-11.073359522382551,-13.934863471841169,1,150.0,-1,-0.1044776119402985
2022-09-27,120.5,123.5,118.0,123.5,117.72728729248047,28923473,3037,欣興,電子零組件業,134.65,15.521062374424309,12.078835671187958,7.0315935616364635,10.357722319569783,-8.151834855756562,-7.20413500335487,-8.263702982726898,1,150.0,1,0.2145748987854251
2023-01-03,119.5,122.5,119.0,122.0,116.29740142822266,11438897,3037,欣興,電子零組件業,135.5,24.70573748258748,15.96114901050296,12.058606223881219,11.588854774460698,-7.51334734153113,-5.790479765184466,-7.6198747242963805,1,123.0,1,0.00819672131147541
2023-02-14,130.5,133.0,130.0,131.5,125.35334777832031,15861803,3037,欣興,電子零組件業,130.875,18.36857131711859,28.290841124338105,17.258739328619058,33.25197602794786,-0.34396597042518806,-0.4505300117663036,-0.39112189707483935,1,131.5,-1,0.0
2023-07-13,168.0,179.0,168.0,175.5,175.5,57459153,3037,欣興,電子零組件業,177.825,29.40631349943784,24.347126515808103,19.10947024915676,21.81753302399324,-0.5936232390044438,0.6955852142824819,-0.8200000448691753,1,178.0,1,0.014245014245014245
2023-10-02,175.5,180.5,175.0,178.5,178.5,16136424,3037,欣興,電子零組件業,182.225,20.49730917423609,24.693699174862605,14.529747545137916,26.791894175175866,-1.5404760342065913,-0.4544043431595307,-1.5838095915922281,1,155.5,-1,-0.12885154061624648
2024-01-16,159.0,163.0,158.5,162.0,162.0,7766265,3037,欣興,電子零組件業,168.9,19.87632275963746,14.506917330086287,10.583714908686959,11.822214615310699,-3.177748774765547,-1.8421746238419803,-3.22352963188564,1,177.5,1,0.09567901234567901
2020-03-24,370.5882263183594,388.23529052734375,364.70587158203125,388.23529052734375,357.23944091796875,549011,2207,和泰車,汽車工業,506.0784255981445,14.409314392227387,9.485865327656692,7.511409069012991,7.024140572738552,-71.73184853709898,-56.24455829824359,-73.26662493034974,1,426.9607849121094,1,0.09974748645895744
2020-09-07,594.11767578125,600.0,589.2156982421875,590.1961059570312,553.4345092773438,169227,2207,和泰車,汽車工業,609.9509826660156,25.824881346021552,32.344013571457175,31.79285595797664,35.60357968417498,-16.895661376391786,-17.39446970038358,-17.03130032119907,1,616.6666870117188,1,0.04485048408065009
2020-12-16,617.6470336914062,637.2548828125,617.6470336914062,635.2941284179688,595.7235717773438,634773,2207,和泰車,汽車工業,646.27451171875,29.605784382323748,19.43634720084518,11.454113432621881,14.351628610105896,-6.191742544081194,-2.7485636591179823,-7.012506147941167,1,620.5882568359375,-1,-0.023148130801479806
2020-12-24,612.7451171875,616.6666870117188,611.7647094726562,614.7058715820312,576.4176635742188,110163,2207,和泰車,汽車工業,627.9411773681641,24.621065695740317,26.770402054531814,24.0283662589204,27.84507023392756,-8.496263942420455,-6.580448882981179,-8.497157656292188,1,621.568603515625,1,0.011164253101945411
2021-02-04,563.7254638671875,577.4509887695312,563.7254638671875,576.4705810546875,540.5640258789062,365399,2207,和泰車,汽車工業,601.5686248779297,24.91312342554188,16.664878228607876,17.177362480658882,12.540755630140874,-15.479181281380647,-12.590281554993894,-16.02265739805125,1,586.2745361328125,1,0.01700686106164876
2021-03-24,561.7647094726562,567.6470336914062,559.8038940429688,567.6470336914062,532.2899780273438,193007,2207,和泰車,汽車工業,580.343130493164,24.27635451614101,23.548372045002694,18.76748910702727,23.184380809433538,-7.265759417772301,-6.104938087040482,-7.311731019456261,1,576.4705810546875,1,0.015544073763412025
2021-05-21,525.4901733398438,535.2941284179688,524.5098266601562,528.431396484375,495.5169982910156,198288,2207,和泰車,汽車工業,560.3921569824219,21.802439441788533,20.449792227095557,18.41792105457179,19.77346861974907,-15.833455181062163,-11.301534078848773,-16.041400218716603,1,549.0195922851562,1,0.03896096245937199
2022-03-21,560.7843017578125,573.5294189453125,560.7843017578125,570.5882568359375,550.596435546875,248916,2207,和泰車,汽車工業,590.8823486328125,29.428352975576107,22.33424642214192,18.501493589619056,18.787193145424826,-12.49374286551813,-9.578316965671,-13.077331011174238,1,573.5294189453125,1,0.005154613811515365
2022-04-19,564.7058715820312,572.5490112304688,564.7058715820312,567.6470336914062,547.7582397460938,142725,2207,和泰車,汽車工業,573.6764709472657,26.43730891480705,30.6865986167907,23.746930345533986,32.811243467782525,-4.7233756919680445,-4.894736804911364,-4.736247959151683,1,586.2745361328125,1,0.03281529072788715
2022-09-29,549.0195922851562,565.686279296875,544.11767578125,565.686279296875,564.1226196289062,426735,2207,和泰車,汽車工業,576.1274505615235,25.855342389828284,24.561552828675882,12.058874728382827,23.91465804809968,-8.240773990780212,-4.952944741811889,-8.681547651769165,1,560.7843017578125,-1,-0.008665540810279964
2022-12-26,578.431396484375,586.2745361328125,574.5098266601562,586.2745361328125,584.6539306640625,53056,2207,和泰車,汽車工業,603.4803833007812,26.395669894647227,23.478608176892674,21.885155296179075,22.020077318015392,-5.304138199976933,-1.5655537897089222,-5.355517590223144,1,590.1961059570312,1,0.0066889649516184545
2023-03-21,589.2156982421875,590.1961059570312,585.2941284179688,587.2548828125,585.631591796875,64248,2207,和泰車,汽車工業,598.5784271240234,13.3617296414914,17.30710939678501,9.697803889074564,19.279799274431813,-7.363748874846237,-5.563055539663205,-7.455955148905559,1,798.0391845703125,1,0.3589315439121043
2023-07-25,758.8235473632812,762.7451171875,748.0391845703125,758.8235473632812,756.7260131835938,128852,2207,和泰車,汽車工業,774.5098022460937,22.05522026924267,22.2123981530244,15.622483925322024,22.290987094915263,-8.739730831717225,-5.563227297822165,-8.932712594464533,1,690.0,-1,-0.09069769593000318
2023-09-12,669.0,685.0,668.0,682.0,682.0,295145,2207,和泰車,汽車工業,687.1,26.185191040214363,25.99422444615672,13.141422923957911,25.898741149127904,-14.239610534591975,-14.692617817207477,-15.430404533513638,1,654.0,-1,-0.04105571847507331
2023-11-02,611.0,626.0,611.0,617.0,617.0,161111,2207,和泰車,汽車工業,624.15,26.039010230448582,16.02875968711399,6.366207653365181,11.023634415446693,-15.176743502805834,-15.444876981791548,-16.6251867298879,1,685.0,1,0.11021069692058347
2024-01-23,631.0,646.0,630.0,638.0,638.0,297712,2207,和泰車,汽車工業,670.3,16.540378450770117,10.472421551469592,8.392657228393977,7.438443101819328,-16.58439475706632,-10.960233936045976,-16.82291731424357,1,640.0,1,0.003134796238244514
2020-03-25,9.91702938079834,10.173503875732422,9.831537246704102,10.002519607543945,8.710277557373047,55845582,2887,台新金,金融保險,11.022007846832276,26.90679068527964,17.205736040885153,14.96337127230111,12.35520842624078,-0.7587462570373518,-0.5856963029834812,-0.80177241512264,1,9.91702938079834,-1,-0.008546869198949468
2020-09-28,11.021154403686523,11.152358055114746,10.977418899536133,11.152358055114746,10.134967803955078,9799404,2887,台新金,金融保險,11.333857440948487,26.854631846269324,29.30665313651005,16.94864351057115,30.532663781630415,-0.1160795074175951,-0.07359673070521519,-0.1186091206522164,1,11.19609260559082,1,0.00392155186014822
2020-10-23,11.108622550964355,11.239828109741211,11.108622550964355,11.19609260559082,10.174712181091309,12058072,2887,台新金,金融保險,11.18515911102295,25.61084451959424,30.866532499399785,16.98776210358283,33.49437648930256,-0.052284366128381166,-0.050771080475307734,-0.056551349682532503,1,11.502236366271973,1,0.027343803902468444
2021-02-01,10.933684349060059,11.152358055114746,10.933684349060059,11.108622550964355,10.095223426818848,16307284,2887,台新金,金融保險,11.349164390563965,15.750274062507023,13.464694614963475,6.958804999013935,12.321904891191702,-0.12055378819133011,-0.08169758377295959,-0.12246202679908968,1,14.826075553894043,1,0.33464572100408346
